feedback_id,source_type,source_name,feedback_text,created_at,customer_segment,product_area,sentiment,severity,language,data_type,metadata_origin,rating,product_name,product_price,theme,theme_origin
SYN-ENH-002,Support Ticket,Synthetic Support Dataset,"I attempted to pay via Google Pay UPI, the amount was deducted instantly from my HDFC account, yet your cart still shows payment pending with a countdown timer.",2026-06-14,Returning User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,UPI Gateway Service,1850,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-003,Support Ticket,Synthetic Support Dataset,"When checking out on Safari desktop, clicking the place order button redirects to an empty white screen instead of the 3D Secure verification page.",2026-06-19,Power User - Desktop,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Web Checkout Gateway,5999,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-004,Interview,Synthetic Customer Interviews,"During our user testing session, the participant hesitated at checkout because there was no indicator showing if their credit card CVV was accepted.",2026-06-22,New User - Desktop,checkout,neutral,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,Card Processing Service,1200,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-005,Support Ticket,Synthetic Support Dataset,The app charged my Paytm wallet twice for the same transaction because the submit button didn't disable after the first tap.,2026-06-27,Returning User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Wallet Payment Hub,850,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-006,Survey,Synthetic Customer Survey,Why does the payment gateway keep timing out whenever I try using netbanking during evening peak hours?,2026-07-02,Returning User - Desktop,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Netbanking Service,4200,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-007,Support Ticket,Synthetic Support Dataset,"My bank app confirmed the transaction went through, but your order tracking page says 'Payment Failed - Please Retry'. Am I going to get charged again?",2026-07-06,New User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Payment Status Webhook,2150,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-008,Support Ticket,Synthetic Support Dataset,"Every time I try applying my saved credit card, the expiration month dropdown resets and throws an unhelpful validation error.",2026-07-09,Power User - Mobile,checkout,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Saved Cards Vault,1600,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-009,App Review,Synthetic Support Dataset,"Checkout process is generally fine, but the OTP auto-fill popup on Android sometimes blocks the final submit button.",2026-07-13,Returning User - Mobile,checkout,neutral,2,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,Android Checkout Module,999,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-010,Support Ticket,Synthetic Support Dataset,"I had ₹4,500 deducted for a kitchen appliance, but the order disappeared from My Orders entirely. Please look into ticket #88412.",2026-07-17,Returning User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Order Creation Service,4500,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-011,Interview,Synthetic Customer Interviews,"In our post-purchase interview, the shopper mentioned that international debit cards fail silently without providing a decline reason.",2026-07-21,New User - Desktop,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,International Gateway,7800,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-012,Support Ticket,Synthetic Support Dataset,Card tokenization failed on my ICICI credit card and forced me to re-enter all 16 digits multiple times on mobile web.,2026-07-25,Returning User - Mobile,checkout,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Tokenization Service,2400,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-013,Support Ticket,Synthetic Support Dataset,The payment screen gave an ambiguous error message saying 'Session Expired' even though I completed authentication in under 30 seconds.,2026-07-28,Power User - Desktop,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Checkout Session Manager,3100,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-014,Survey,Synthetic Customer Survey,Surveys indicate that 15% of cart drop-offs in the electronics department are due to UPI handle validation delays.,2026-08-01,Returning User - Mobile,checkout,neutral,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,UPI Validation API,15000,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-015,Support Ticket,Synthetic Support Dataset,"I was attempting to split payment between my store gift card balance and a credit card, but the system threw an internal 500 error at final review.",2026-08-04,Power User - Desktop,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Split Payment Engine,6200,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-016,Support Ticket,Synthetic Support Dataset,"Payment was debited from my bank via PhonePe, but the vendor portal shows 'Awaiting Payment Confirmation' for over 6 hours.",2026-08-07,Returning User - Mobile,checkout,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Payment Webhook Dispatcher,1999,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-017,App Review,Synthetic Support Dataset,App crashed abruptly right after biometric fingerprint confirmation on the payment screen. I have no idea if my order went through.,2026-08-10,New User - Mobile,checkout,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Biometric Payment Auth,2800,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-018,Support Ticket,Synthetic Support Dataset,"The checkout total unexpectedly recalculated after I selected EMI options, adding undisclosed processing fees without a clear breakdown.",2026-08-13,Returning User - Desktop,checkout,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,EMI Calculator Engine,18500,Payment & Checkout Reliability,synthetic_ground_truth
SYN-ENH-019,Interview,Synthetic Customer Interviews,User stated during the interview that they abandoned the purchase because the payment screen did not offer their preferred regional wallet.,2026-08-16,New User - Mobile,checkout,neutral,2,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,Payment Methods Selector,750,Payment & Checkout Reliability,synthetic_ground_truth
